1390	3	7877	10256
1391	3	9752	10256
1392	2	6759	10257
1393	3	10258	10259
1394	2	7078	10433
1395	2	6759	10433
1396	2	10474	10473
1397	2	10475	10473
1398	3	83	10531
1399	2	10579	10578
1400	3	9957	10580
1401	3	9953	10581
1402	3	9952	10582
1403	2	6500	10608
1404	2	8062	10608
1405	2	8335	10608
1406	2	340	10608
1407	2	9733	10608
1408	2	9734	10608
1409	2	3390	10612
1410	2	3390	10613
1411	2	3144	10660
1412	2	3586	10663
1413	2	10664	10663
1414	2	3586	10666
1415	2	10667	10666
1416	2	10668	10666
1417	2	10669	10666
1418	2	10670	10666
1419	2	10671	10666
1420	3	2958	10723
1421	3	302	10723
1422	3	5396	10723
1423	3	5397	10723
1424	3	2959	10724
1425	3	302	10724
1426	3	5396	10724
1427	3	5398	10724
1428	3	302	10725
1429	3	5396	10725
1430	3	5399	10725
1431	3	6620	10725
1432	3	5119	10740
1433	2	10749	10748
1434	2	10750	10748
1435	2	10751	10748
1436	2	10749	10752
1437	2	10750	10752
1438	2	10751	10752
1439	2	3144	10759
1440	2	3144	10761
1441	2	3144	10762
1442	3	10785	10784
1443	2	10786	10784
1444	3	7514	10790
1445	2	7515	10790
1446	2	735	10809
1447	2	745	10809
1448	2	829	10809
1449	2	2917	10809
1450	2	735	10810
1451	2	745	10810
1452	2	829	10810
1453	2	2917	10810
1454	3	3392	10837
1455	3	3394	10837
1456	3	3392	10838
1457	3	3394	10838
1458	2	4254	10847
1459	2	10848	10847
1460	2	10849	10847
1461	3	9754	10852
1462	3	9755	10852
1463	3	9756	10852
1464	2	9754	10853
1465	2	9755	10853
1466	2	9756	10853
1467	3	9754	10854
1468	2	3643	10858
1469	3	2983	10868
1470	3	10872	10871
1471	3	4362	10883
1472	3	5957	10885
1473	2	239	10889
1474	2	6084	10889
1475	2	340	10889
1476	2	10881	10889
1477	3	7790	10891
1478	3	5769	10892
1479	3	6696	10893
1480	3	6698	10894
1481	3	6700	10895
1482	3	6702	10896
1483	3	6704	10897
1484	3	297	10957
1485	3	3158	10958
1486	3	297	10958
1487	3	10090	10959
1488	3	299	10959
1489	2	10972	10971
1490	3	3415	10990
1491	3	3440	10994
1492	3	3440	10995
1493	2	4085	11007
1494	2	3715	11019
1495	2	11017	11019
1496	2	11025	11024
1497	2	11026	11024
1498	2	11025	11027
1499	2	11026	11027
1500	2	11025	11028
1501	2	11026	11028
1502	2	742	11039
1503	2	824	11039
1504	2	11040	11039
1505	2	742	11041
1506	2	824	11041
1507	2	11042	11041
1508	2	831	11043
1509	2	893	11043
1510	2	11042	11043
1511	2	831	11044
1512	2	893	11044
1513	2	11042	11044
1514	2	2969	11059
1515	2	5336	11061
1516	2	11096	11095
1517	2	11097	11107
1518	2	11108	11114
1519	2	11115	11120
1520	2	7245	11126
1521	2	11127	11126
1522	2	7244	11128
1523	2	11129	11133
1524	2	11134	11141
1525	2	11142	11145
1526	2	11146	11149
1527	2	3309	11156
1528	2	3781	11156
1529	2	11157	11161
1530	2	11162	11165
1531	2	11166	11179
1532	2	11186	11190
1533	3	10739	11194
1534	3	11081	11194
1535	3	10739	11195
1536	3	11082	11195
1537	3	10739	11196
1538	3	11083	11196
1539	2	5119	11199
1540	2	11216	11223
1541	2	11227	11229
1542	3	3392	11256
1543	3	3028	11259
1544	2	11260	11266
1545	3	11267	11271
1546	2	11280	11284
1547	2	11285	11289
1548	2	11290	11295
1549	2	11279	11300
1550	2	11304	11308
1551	2	11310	11315
1552	2	11316	11320
1553	2	11303	11323
1554	2	11329	11333
1555	2	11084	11351
1556	2	3854	11356
1557	2	4028	11356
1558	2	6169	11356
1559	2	3854	11357
1560	2	4028	11357
1561	2	6169	11357
1562	2	3854	11358
1563	2	4028	11358
1564	2	6169	11358
1565	2	4321	11361
1566	2	11362	11361
1567	2	4321	11363
1568	2	11364	11363
1569	3	3440	11366
1570	3	3462	11367
1571	3	3438	11367
1572	2	11370	11369
1573	2	5356	11382
1574	2	5359	11383
1575	2	5372	11384
1576	3	1032	11385
1577	2	3586	11386
1578	2	239	11386
1579	2	3586	11387
1580	2	239	11387
1581	3	1048	11390
1582	3	1048	11391
1583	3	4024	11395
1584	2	742	11401
1585	2	750	11401
1586	2	824	11401
1587	2	5349	11401
1588	2	11432	11434
1589	2	11435	11434
1590	3	3440	11439
1591	2	3586	11440
1592	2	239	11440
1593	3	11442	11441
1594	2	3428	11443
1595	2	11442	11443
1596	3	11442	11444
1597	3	3432	11448
1598	2	3586	11452
1599	2	11453	11452
1600	2	11454	11452
1601	2	11381	11462
1602	2	11474	11473
1603	2	11475	11473
1604	2	5434	11481
1605	2	5961	11481
1606	2	35	11481
1607	2	36	11481
1608	3	3440	11482
1609	3	11487	11486
1610	2	2964	11486
1611	2	36	11486
1612	2	8979	11486
1613	3	3432	11495
1614	3	3462	11499
1615	3	7851	11500
1616	3	3477	11501
1617	2	4028	11510
1618	3	11517	11516
1619	2	3636	11522
1620	2	3632	11522
1621	2	11523	11522
1622	2	11538	11537
1623	3	11542	11541
1624	3	11544	11543
1625	3	7874	11545
1626	3	11551	11552
1627	2	831	11565
1628	2	893	11565
1629	2	11042	11565
1630	2	3586	11566
1631	2	239	11566
1632	3	3450	11567
1633	2	11576	11575
1634	2	11683	11682
1635	2	11785	11868
1636	2	11865	11868
1637	2	11785	11882
1638	2	11865	11882
1639	3	5438	11896
1640	2	11688	11918
1641	2	5496	11939
1642	3	12129	12128
1643	2	12380	12379
1644	2	12381	12379
1645	2	5531	12454
1646	2	5542	12454
1647	2	6487	12512
1648	2	12513	12512
1649	2	83	12520
1650	2	4770	12521
1651	2	3716	12522
1652	2	3717	12522
1653	2	100	12528
1654	2	12547	12548
1655	2	12556	12555
1656	2	3588	12555
1657	2	3729	12557
1658	2	12558	12557
1659	2	12573	12572
1660	3	12573	12578
1661	3	3493	12632
1662	3	3028	12633
1663	2	12693	12692
1664	2	12694	12692
1665	2	12705	12704
1666	3	3552	12754
1667	3	5513	12754
1668	3	3554	12755
1669	3	5513	12755
1670	3	5545	12919
1671	3	7525	12919
1672	2	3747	12987
1673	2	3746	13047
1674	2	13048	13047
1675	2	5707	13139
1676	2	13138	13139
1677	2	13180	13179
1678	2	4815	13181
1679	2	4814	13182
1680	2	13217	13216
1681	2	13218	13216
1682	2	13220	13219
1683	2	13221	13219
1684	2	13235	13242
1685	2	13235	13243
1686	2	13235	13244
1687	3	5496	13246
1688	3	7155	13247
1689	3	7550	13248
1690	2	7236	13256
1691	2	7475	13256
1692	2	13267	13268
1693	3	13279	13278
1694	3	13281	13280
1695	3	13283	13282
1696	3	7877	13284
1697	3	10749	13284
1698	3	10750	13284
1699	3	8102	13286
1700	2	295	13291
1701	2	7877	13291
1702	2	9752	13291
1703	2	3804	13292
1704	2	7877	13292
1705	2	9752	13292
1706	2	7877	13293
1707	2	9752	13293
1708	2	7877	13294
1709	2	9752	13294
1710	2	13296	13295
1711	2	13297	13295
1712	2	7877	13298
1713	2	9752	13298
1714	2	4940	13307
1715	2	7760	13307
1716	3	13319	13318
1717	3	13327	13326
1718	3	13329	13328
1719	3	6689	13337
1720	2	13375	13374
1721	2	13376	13374
1722	2	11371	13380
1723	2	11372	13380
1724	2	13382	13381
1725	3	14033	14032
1726	3	14040	14039
1727	3	14028	14061
1728	2	14097	14096
1729	2	4168	14098
1730	2	14099	14098
1731	2	6135	14100
1732	2	6608	14100
1733	2	14101	14100
1734	2	14103	14102
1735	2	14104	14102
1736	2	14105	14102
1737	2	4029	14106
1738	2	14103	14106
1739	2	14107	14106
1740	2	14105	14106
1741	2	14109	14108
1742	2	14111	14110
1743	2	14103	14112
1744	2	14105	14112
1745	2	2443	14116
1746	2	14118	14119
1747	2	4029	14132
1748	2	4168	14132
1749	2	14107	14132
1750	2	8245	14133
1751	2	8335	14133
1752	2	8463	14133
1753	2	8464	14133
1754	2	8611	14133
1755	2	4029	14134
1756	2	4168	14134
1757	2	14135	14134
1758	2	14107	14134
1759	2	4029	14136
1760	2	14137	14136
1761	2	14139	14138
1762	2	14139	14141
1763	2	9511	14142
1764	2	14139	14142
1765	2	14139	14143
1766	2	4029	14145
1767	2	4168	14145
1768	2	14146	14145
1769	2	4168	14147
1770	2	14148	14147
1771	2	4029	14149
1772	2	4168	14149
1773	2	14107	14149
1774	2	4029	14152
1775	2	4168	14152
1776	2	14153	14152
1777	2	4029	14154
1778	2	4168	14154
1779	2	2921	14155
1780	2	4340	14155
1781	2	8218	14155
1782	2	14139	14160
1783	2	14139	14161
1784	2	14162	14161
1785	2	8682	14163
1786	2	14139	14163
1787	2	8682	14164
1788	2	14139	14164
1789	2	14139	14165
1790	2	8683	14166
1791	2	14139	14166
1792	2	8682	14167
1793	2	14139	14167
1794	2	14169	14168
1795	2	14174	14173
1796	2	14175	14173
1797	2	5837	14176
1798	2	3040	14179
1799	3	3028	14186
1800	3	4621	14189
1801	3	2991	14189
1802	3	3588	14189
1803	3	14190	14189
1804	3	5276	14202
1805	3	2965	14208
1806	3	4572	14208
1807	3	2965	14209
1808	2	2965	14210
1809	2	4029	14210
1810	2	7755	14220
1811	2	7755	14221
1812	3	7935	14222
1813	2	83	14223
1814	2	12571	14224
1815	2	14225	14224
1816	2	8055	14230
1817	3	8120	14241
1818	3	8120	14242
1819	3	8120	14243
1820	2	14247	14246
1821	2	14248	14246
1822	2	5906	14260
1823	2	14262	14261
1824	2	3049	14261
1825	2	2552	14290
1826	2	2527	14291
1827	3	9296	14304
1828	3	5773	14322
1829	3	9957	14322
1830	3	5777	14323
1831	3	5779	14323
1832	2	4509	14323
1833	2	2964	14330
1834	2	36	14330
1835	2	8979	14330
1836	2	2964	14331
1837	2	36	14331
1838	2	8979	14331
1839	2	2964	14332
1840	2	36	14332
1841	2	8979	14332
1842	2	2964	14333
1843	2	36	14333
1844	2	8979	14333
1845	2	2964	14334
1846	2	36	14334
1847	2	8979	14334
1848	3	14370	14369
1849	3	3028	14409
1850	3	3440	14439
1851	3	4025	14440
1852	2	14456	14455
1853	2	14457	14455
1854	3	4764	14489
1855	3	14491	14490
1856	2	5367	14494
1857	3	4871	14495
1858	2	5366	14495
1859	2	5367	14495
1860	3	4872	14496
1861	2	5367	14496
1862	2	14514	14513
1863	2	2991	14528
1864	2	825	14529
1865	2	826	14529
1866	2	2933	14529
1867	3	3440	14530
1868	3	3028	14531
1869	3	3028	14532
1870	3	3440	14533
1871	3	3440	14534
1872	3	11517	14542
1873	3	5959	14570
1874	3	199	14578
1875	3	199	14579
1876	3	199	14580
1877	3	199	14581
1878	3	199	14582
1879	3	199	14583
1880	3	6463	14584
1881	2	6474	14585
1882	2	6472	14586
1883	3	8303	14587
1884	2	5985	14588
1885	2	14589	14588
1886	2	2987	14596
1887	2	40	14617
1888	2	41	14617
1889	2	742	14635
1890	2	824	14635
1891	2	5348	14635
1892	2	4718	6950
1893	2	2954	6950
1894	3	2954	14491
1895	3	6867	14636
1896	3	10972	14664
1897	3	4025	14665
1898	3	4025	14666
1899	3	3392	14696
1900	3	3406	14697
1901	2	14720	14719
1902	2	14722	14721
1903	2	14742	14741
1904	2	14743	14741
1905	3	1032	14775
1906	2	15014	15013
1907	2	15016	15015
1908	2	5879	15044
1909	2	15085	15084
1910	3	1032	15146
1911	3	3397	15406
1912	3	3497	15406
1913	2	9943	16244
1914	2	9943	16245
1915	2	9943	16246
1916	2	5773	16529
1917	2	650	17182
1918	2	651	17182
1919	2	653	17194
1920	2	654	17194
1921	3	17231	17230
1922	3	17233	17232
1923	2	17258	17257
1924	3	3440	17261
1925	3	17659	17658
1926	3	17660	17658
1927	3	17662	17661
1928	3	17663	17661
1929	3	17665	17664
1930	3	17666	17664
1931	2	3929	17704
1932	2	14404	17704
1933	2	17705	17704
1934	2	17706	17704
1935	3	3781	17741
1936	2	17742	17741
1937	2	11574	17797
1938	2	17798	17797
1939	2	17800	17799
1940	2	17798	17799
1941	2	17880	17879
1942	2	17881	17879
1943	2	17901	17900
1944	2	17902	17900
1945	2	18019	18018
1946	2	18020	18018
1947	3	18183	18185
1948	2	10235	18330
1949	2	16401	18330
1950	2	2921	18334
1951	2	5353	18334
1952	2	14631	18334
1953	2	2922	18334
1954	2	11097	18864
1955	2	11096	18865
1956	2	11163	18868
1957	2	19074	19073
1958	2	6376	19075
1959	2	19072	19075
1960	2	19076	19075
1961	2	10890	19077
1962	2	19078	19077
1963	2	2447	19086
1964	2	19087	19086
1965	2	19088	19086
1966	2	19249	19250
1967	2	19251	19250
1968	2	19266	19265
1969	2	19267	19265
1970	3	19432	19431
1971	2	4029	19519
1972	2	19352	19519
1973	2	14107	19519
1974	2	19520	19519
1975	2	19523	19522
1976	2	19525	19524
1977	2	6053	19932
1978	3	19993	19992
1979	3	19995	19994
1980	3	19997	19996
1981	2	20866	20868
1982	2	20867	20868
1983	2	2965	20925
1984	3	3440	20926
1985	3	20929	20928
1986	3	4321	20949
1987	3	4235	20949
1988	2	3586	20955
1989	2	14299	20955
1990	2	3586	20963
1991	2	6085	20963
1992	2	5481	20970
1993	2	20971	20970
1994	2	5482	20972
1995	2	20973	20972
1996	2	4047	20986
1997	2	4048	20986
1998	2	4049	20986
1999	2	4047	20989
2000	2	4048	20989
2001	2	4049	20989
2002	2	3226	21024
2003	2	3227	21024
2004	3	21026	21025
2005	3	239	21034
2006	2	14514	21147
2007	2	21148	21147
2008	2	13235	21158
2009	2	13235	21159
2010	3	3450	21180
2011	2	21201	21200
2012	2	21202	21200
2013	2	12515	21254
2014	2	21255	21254
2015	3	21350	21349
2016	3	3392	21423
2017	2	15996	21444
2018	3	3390	21537
2019	2	13382	21624
2020	3	21630	21629
2021	3	13343	21634
2022	3	21794	21793
2023	2	21870	21869
2024	2	21871	21869
2025	2	21878	21877
2026	3	3397	22058
2027	3	6632	22167
2028	2	3053	22249
2029	2	3586	22249
2030	2	3587	22249
2031	2	8436	22249
2032	2	22250	22249
2033	2	3053	22251
2034	2	3586	22251
2035	2	3014	22251
2036	2	8436	22251
2037	2	22250	22251
2038	3	7221	22484
2039	3	22485	22484
2040	3	22486	22484
2041	3	22487	22484
2042	3	22578	22577
2043	3	22579	22577
2044	3	3477	22603
2045	2	17642	22917
2046	3	22861	23126
2047	3	22862	23126
2048	3	22849	23129
2049	3	22852	23129
2050	2	23157	23175
2051	2	4048	23587
2052	2	3051	23587
2053	2	21144	23595
2054	2	21143	23596
2055	2	23597	23596
2056	3	7851	23600
2057	2	23615	23618
2058	2	23617	23618
2059	3	16936	23619
2060	3	23667	23668
2061	3	23667	23669
2062	3	1235	23670
2063	2	1235	23671
2064	2	1235	23672
2065	2	1235	23673
2066	3	23707	23706
2067	2	23727	23726
2068	2	2262	23792
2069	2	4042	23792
2070	2	14257	23792
2071	3	23849	23850
2072	3	23852	23851
2073	3	23854	23853
2074	2	23857	23856
2075	2	23858	23856
2076	3	23879	23878
2077	3	23880	23878
2078	2	24015	24014
2079	2	24017	24016
2080	2	24257	24256
2081	2	14914	24290
2082	2	14916	24290
2083	2	14915	24291
2084	2	14917	24291
2085	2	4203	24316
2086	2	5836	24316
2087	2	4203	24317
2088	2	5836	24317
2089	2	3151	24331
2090	2	3151	24332
2091	2	14919	24348
2092	2	14922	24348
2093	2	14920	24349
2094	2	14923	24349
2095	3	53	24386
2096	2	24388	24387
2097	2	5338	24406
2098	2	5339	24406
2099	2	5338	24407
2100	2	5339	24407
2101	2	5338	24408
2102	2	5339	24408
2103	2	5338	24409
2104	2	5339	24409
2105	2	7593	24642
2106	2	24643	24642
2107	2	7594	24644
2108	2	24645	24644
2109	2	24649	24648
2110	2	24650	24648
2111	2	24652	24651
2112	2	24653	24651
2113	3	12487	24704
2114	3	12486	24705
2115	3	21089	24708
2116	3	12452	24710
2117	3	12455	24722
2118	3	12506	24737
2119	3	12396	24739
2120	3	12411	24741
2121	3	13078	24743
2122	3	12444	24744
2123	3	12481	24747
2124	3	12489	24748
2125	3	12474	24750
2126	3	12475	24751
2127	3	12476	24752
2128	3	12477	24753
2129	3	12492	24755
2130	3	12500	24765
2131	3	12501	24767
2132	3	12499	24769
2133	3	12744	24771
2134	3	12808	24772
2135	3	12495	24774
2136	3	12507	24776
2137	3	12498	24778
2138	3	13080	24780
2139	3	13106	24801
2140	3	12425	24807
2141	3	12428	24809
2142	3	12416	24811
2143	3	12464	24813
2144	2	24917	24916
2145	2	24918	24916
2146	2	10434	25044
2147	3	3406	25062
2148	3	3406	25063
2149	2	14464	25092
2150	2	19082	25092
2151	2	19078	25093
2152	3	361	25114
2153	2	6465	25115
2154	2	6470	25115
2155	2	25300	25299
2156	2	646	25299
2157	3	25342	25341
2158	2	21626	25390
2159	3	10855	26507
2160	3	11457	26535
2161	3	26541	26540
2162	3	26543	26542
2163	3	26616	26615
2164	2	26820	26819
2165	2	26820	26821
2166	2	27247	27246
2167	3	3397	27639
2168	3	3397	27640
2169	3	6774	27641
2170	2	25407	27677
2171	2	14702	27730
2172	3	27954	27953
2173	3	302	28002
2174	3	5773	28002
2175	3	28227	28226
2176	3	6632	28486
2177	3	3392	28509
2178	3	3392	28510
2179	3	3392	28511
2180	3	1032	28516
2181	3	3028	28517
2182	3	6632	28522
2183	3	6632	28527
2184	3	6632	28530
2185	3	6632	28531
2186	2	3053	28733
2187	2	3586	28733
2188	2	3020	28733
2189	2	3053	28734
2190	2	6765	28734
2191	2	3053	28735
2192	2	6763	28735
2193	2	2979	28877
2194	2	8188	28877
2195	2	18096	28877
2196	2	28876	28877
2197	2	28878	28877
2198	3	22881	28915
2199	3	22882	28915
2200	3	22847	28919
2201	3	22848	28919
2202	3	22879	28944
2203	3	22880	28944
2204	2	4398	29004
2205	2	4398	29006
2206	2	4398	29008
2207	3	22850	29184
2208	3	22851	29184
2209	3	22845	29245
2210	3	22846	29245
2211	2	30037	30036
2212	2	30038	30036
2213	2	30044	30043
2214	2	30045	30043
2215	2	23327	30101
2216	2	23327	30102
2217	2	30382	30381
2218	2	30390	30391
2219	2	30392	30391
2220	2	31428	31427
2221	2	29787	31929
2222	2	29788	31929
2223	3	31953	31952
2224	3	31953	31954
2225	2	16866	33168
2226	2	18607	33168
2227	2	32943	33168
2228	2	33068	33168
2229	2	33086	33168
2230	2	4090	33586
2231	2	4340	33586
2232	2	33582	33586
2233	2	33584	33586
2234	2	33585	33586
2235	2	155	34180
2236	2	2921	34180
2237	2	14631	34180
2238	2	2922	34180
2239	3	22863	34447
2240	3	22864	34447
2241	3	22865	34448
2242	3	22866	34448
2243	3	22853	34499
2244	3	22854	34499
2245	3	22855	34500
2246	3	22856	34500
2247	3	22859	34501
2248	3	22860	34501
2249	3	22857	34502
2250	3	22858	34502
2251	3	22867	34739
2252	3	22868	34739
2253	3	22869	34743
2254	3	22870	34743
2255	3	22871	34771
2256	3	22872	34771
2257	3	22873	34772
2258	3	22874	34772
2259	3	22875	34774
2260	3	22876	34774
2261	2	34823	34822
2262	2	34824	34822
2263	2	4401	35210
2264	3	36693	36692
2265	3	36724	36723
2266	2	37691	37690
2267	3	3372	40581
2268	2	8830	40642
2269	2	38653	40749
2270	2	38655	40749
2271	2	38654	40750
2272	2	38829	40750
2273	2	155	40786
2274	2	2921	40786
2275	2	14631	40786
2276	2	2922	40786
2277	3	35531	40881
2278	2	15385	41050
2279	2	36783	41050
2280	2	15385	41051
2281	2	36784	41051
2282	2	15385	41052
2283	2	36785	41052
2284	2	17258	41802
